,user_verified,date,text,hashtags,tokenized,polarity,subjectivity,sentiment
5487,False,2021-09-01 05:11:29,first place they vector tested gene,,first place they vector test gene,0.25,0.3333333333333333,1
5488,False,2021-09-01 05:09:08,representation covid scenario 2021 prepared total,  GIS    Covid       India  ,represent covid scenario 2021 prepar total,0.0,0.75,0
5489,False,2021-09-01 05:07:18,2697 first place they vector tested gene,,2697 first place they vector test gene,0.25,0.3333333333333333,1
5490,False,2021-09-01 05:05:57,63yâ within dose mental,  VAERS    Pfizer    CovidVaccine    Comirnaty    Mentalhealth  ,63yâ within dose mental,-0.1,0.2,-1
5491,False,2021-09-01 05:04:45,poor poor down with dogs shall rise with that know,,poor poor down with dog shall rise with that know,-0.31851851851851853,0.4962962962962963,-1
5492,False,2021-09-01 05:02:34,technology only covid also other cancer,,technolog onli covid also other cancer,-0.0625,0.6875,-1
5493,True,2021-09-01 05:02:03,yesterday record with,  CovidVaccine  ,yesterday record with,0.0,0.0,0
5494,False,2021-09-01 05:00:50,record corona vaccination vaccine given people,  Bihar    record    Vaccine    lakh    thestraightpost  ,record corona vaccin vaccin given peopl,0.0,0.0,0
5495,False,2021-09-01 05:00:28,availability 30am free dose1 dose2,  BBMP    Bengaluru    CovidVaccine    COVISHIELD  ,avail 30am free dose1 dose2,0.4,0.8,1
5496,False,2021-09-01 05:00:18,urban availability 30am free dose1,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 30am free dose1,0.2,0.4,1
5497,False,2021-09-01 05:00:07,rural availability 30am free,  RURAL    Bengaluru    CovidVaccine  ,rural avail 30am free,0.2,0.4,1
5498,False,2021-09-01 05:00:00,municipal corporation start bedridden people home though,,municip corpor start bedridden peopl home though,0.0,0.0,0
5499,False,2021-09-01 04:58:37,need stop needs whole population least take,,need stop need whole popul least take,-0.04999999999999999,0.4,-1
5500,True,2021-09-01 04:58:07,check related covid vaccination process,  VaccineTracker  ,check relat covid vaccin process,0.0,0.4,0
5501,False,2021-09-01 04:53:16,search from 86yâ suicide,  VAERS    Comirnaty    Pfizer    Covidvaccine    Suicide    Mentalhealth  ,search from 86yâ suicid,0.0,0.0,0
5502,False,2021-09-01 04:52:53,acquaintance close just getting some relief from covid after last week,,acquaint close just get some relief from covid after last week,0.0,0.06666666666666667,0
5503,False,2021-09-01 04:51:53,,  AstraZeneca    Victoria    CovidVaccine  ,,0.0,0.0,0
5504,False,2021-09-01 04:50:50,78yâ suicide 23jun2021 patient,  VAERS    Comirnaty    Pfizer    Covidvaccine    Suicide    Mentalhealth  ,78yâ suicid 23jun2021 patient,0.0,0.0,0
5505,False,2021-09-01 04:50:44,total crore were also covid,  CovidVaccine    COVID  ,total crore were also covid,0.0,0.75,0
5506,False,2021-09-01 04:49:45,every week have more have capacity times much,,everi week have more have capac time much,0.35,0.35,1
5507,False,2021-09-01 04:48:24,fully passport covid19,  COVID      CovidVaccine    CovishieldVaccine  ,fulli passport covid19,0.0,0.0,0
5508,False,2021-09-01 04:46:34,today young away covid19 induced stroke personal trainer,  NashvilleTN    COVID      stroke  ,today young away covid19 induc stroke person trainer,0.05,0.35,1
5509,False,2021-09-01 04:45:07,31yâ suicide attempt 19jun2021 until,  VAERS    Pfizer    Covidvaccine    suicide    Mentalhealth  ,31yâ suicid attempt 19jun2021 until,0.0,0.0,0
5510,True,2021-09-01 04:45:00,long does take million ramping find,  CovidVaccine  ,long doe take million ramp find,-0.05,0.4,-1
5511,False,2021-09-01 04:43:32,update only available those,  CovidVaccine  ,updat onli avail those,0.2,0.7,1
5512,False,2021-09-01 04:40:51,when certain percentage people decide their shot they become those people,,when certain percentag peopl decid their shot they becom those peopl,0.21428571428571427,0.5714285714285714,1
5513,True,2021-09-01 04:31:33,good premier back works effective available,,good premier back work effect avail,0.42499999999999993,0.45000000000000007,1
5514,False,2021-09-01 04:30:54,know what just ahead some lean,,know what just ahead some lean,0.0,0.0,0
5515,False,2021-09-01 04:30:25,availability 00am free dose1 dose2,  BBMP    Bengaluru    CovidVaccine    COVISHIELD  ,avail 00am free dose1 dose2,0.4,0.8,1
5516,False,2021-09-01 04:30:15,urban availability 00am free,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 00am free,0.2,0.4,1
5517,False,2021-09-01 04:30:04,rural availability 00am free dose1 dose2,  RURAL    Bengaluru    CovidVaccine    COVISHIELD  ,rural avail 00am free dose1 dose2,0.2,0.4,1
5518,False,2021-09-01 04:29:53,myocarditis after covid vaccination million aged,,myocard after covid vaccin million age,-0.1,0.4,-1
5519,False,2021-09-01 04:28:11,search from 52yâ suicide same,  VAERS    Pfizer    Covidvaccine    Suicide    Mentalhealth  ,search from 52yâ suicid same,0.0,0.125,0
5520,False,2021-09-01 04:27:14,2021 vaccination drive vaccination,  hyderabad    vaccination    COVISHIELD    COVAXIN    covidvaccine    phc  ,2021 vaccin drive vaccin,0.0,0.0,0
5521,False,2021-09-01 04:25:11,free safe effective find spot your shot just,  CovidVaccine  ,free safe effect find spot your shot just,0.5,0.7000000000000001,1
5522,False,2021-09-01 04:24:11,ditto second days looking forward being covid,,ditto second day look forward be covid,0.0,0.0,0
5523,False,2021-09-01 04:24:05,17yâ suicide attempt pediatrics said felt like switch,  VAERS    Pfizer    Covidvaccine    Suicide    Pediatrics    Mentalhealth  ,17yâ suicid attempt pediatr said felt like switch,0.0,0.0,0
5524,False,2021-09-01 04:24:04,rural availability 30am free,  RURAL    Bengaluru    CovidVaccine  ,rural avail 30am free,0.2,0.4,1
5525,True,2021-09-01 04:21:28,covid19 with death toll from virus rose,  Covid      Coronavirus    Kerala  ,covid19 with death toll from viru rose,0.6,0.95,1
5526,False,2021-09-01 04:19:53,12yâ suicide attempt after pediatrics pain during days,  VAERS    Suicide    Pfizer    CovidVaccine    Pediatrics    Mentalhealth  ,12yâ suicid attempt after pediatr pain dure day,0.0,0.0,0
5527,False,2021-09-01 04:16:49,"thank much both , young",,"thank much both , young",0.15000000000000002,0.30000000000000004,1
5528,False,2021-09-01 04:11:10,vaccine killing people does stop spread,  Vaccine    COVIDVaccination  ,vaccin kill peopl doe stop spread,0.0,0.0,0
5529,False,2021-09-01 04:04:26,breaking major blow vaccine senior stepping down,  vaccine    FDA  ,break major blow vaccin senior step down,-0.04652777777777779,0.3944444444444445,-1
5530,False,2021-09-01 04:02:22,test they want,  DeltaVariant    CovidVaccine    Pfizer  ,test they want,0.0,0.0,0
5531,False,2021-09-01 04:01:24,breaking major blow vaccine senior stepping down,  vaccine    FDA  ,break major blow vaccin senior step down,-0.04652777777777779,0.3944444444444445,-1
5532,False,2021-09-01 04:01:07,defense fake covid covid19,  DougWilson    BlogMablog    COVID    COVID      CovidVaccine    FakeIDs    DoNotComply  ,defens fake covid covid19,-0.5,1.0,-1
5533,False,2021-09-01 04:00:25,availability 30am free dose1 dose2,  BBMP    Bengaluru    CovidVaccine    COVISHIELD  ,avail 30am free dose1 dose2,0.4,0.8,1
5534,False,2021-09-01 04:00:14,urban availability 30am free dose1,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 30am free dose1,0.2,0.4,1
5535,False,2021-09-01 04:00:04,rural availability 30am free,  RURAL    Bengaluru    CovidVaccine  ,rural avail 30am free,0.2,0.4,1
5536,False,2021-09-01 03:58:31,counting today first dose booked have,  CovidVaccine  ,count today first dose book have,0.25,0.3333333333333333,1
5537,False,2021-09-01 03:54:26,this week been difficult seeing number covid19vic increase reluctance,  Covid  Vic  ,thi week been difficult see number covid19v increas reluct,-0.5,1.0,-1
5538,False,2021-09-01 03:54:15,here snippet episode just hour again want contact regarding your,,here snippet episod just hour again want contact regard your,0.0,0.0,0
5539,False,2021-09-01 03:53:18,here snippet episode just hour again want contact,,here snippet episod just hour again want contact,0.0,0.0,0
5540,True,2021-09-01 03:45:11,this video series hear from hospital share they support,,thi video seri hear from hospit share they support,0.0,0.0,0
5541,False,2021-09-01 03:43:58,milestone over crore across country,  India    CovidVaccine  ,mileston over crore across countri,0.0,0.0,0
5542,False,2021-09-01 03:41:35,record covid vaccination drive covid19,  India    Covid      CovidVaccination    CovidVaccine  ,record covid vaccin drive covid19,0.0,0.0,0
5543,False,2021-09-01 03:40:44,success heart transplant recipient said covid vaccine today after recommendation,,success heart transplant recipi said covid vaccin today after recommend,0.3,0.0,1
5544,False,2021-09-01 03:40:21,2018 cancer driver research that some carry cancer causing,  mRNA    Cancer  ,2018 cancer driver research that some carri cancer caus,0.0,0.0,0
5545,False,2021-09-01 03:37:30,mean sometimes just have trust them,  vaccinated    CovidVaccine  ,mean sometim just have trust them,-0.3125,0.6875,-1
5546,False,2021-09-01 03:34:19,health warn against covid vaccine,  CovidVaccine  ,health warn against covid vaccin,0.0,0.0,0
5547,False,2021-09-01 03:33:27,great everyone,  CovidVaccine    VoteNoOnRecall    VoteNoOnTheRecall    VoteNo    VoteNoOnRecallCA  ,great everyon,0.8,0.75,1
5548,False,2021-09-01 03:32:44,first patient phase trial cancer vaccine without explanation,,first patient phase trial cancer vaccin without explan,0.25,0.3333333333333333,1
5549,False,2021-09-01 03:30:25,availability 00am free dose1 dose2,  BBMP    Bengaluru    CovidVaccine    COVISHIELD  ,avail 00am free dose1 dose2,0.4,0.8,1
5550,False,2021-09-01 03:30:15,urban availability 00am free,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 00am free,0.2,0.4,1
5551,False,2021-09-01 03:30:04,rural availability 00am free dose1 dose2,  RURAL    Bengaluru    CovidVaccine    COVISHIELD  ,rural avail 00am free dose1 dose2,0.2,0.4,1
5552,False,2021-09-01 03:29:24,will actually covid19 with mucosal immunity cell response stop wasting,  Covid    ,will actual covid19 with mucos immun cell respons stop wast,0.0,0.1,0
5553,False,2021-09-01 03:29:21,please moment this sweet child help this pandemic,  GetVaccinated    WearAMask    VaccinesWork  ,pleas moment thi sweet child help thi pandem,0.35,0.65,1
5554,False,2021-09-01 03:27:35,cancer covid,  CovidVaccine    cancer  ,cancer covid,0.0,0.0,0
5555,False,2021-09-01 03:26:42,stop wasting more time fund solution,  FundThePill  ,stop wast more time fund solut,0.5,0.5,1
5556,False,2021-09-01 03:26:22,shoulder from booster damn thing must hoax after,  CovidVaccine  ,shoulder from booster damn thing must hoax after,0.0,0.0,0
5557,False,2021-09-01 03:23:26,would statement next days saying such arrangement,,would statement next day say such arrang,0.0,0.25,0
5558,False,2021-09-01 03:21:40,turkey given over covid covid19 turkey,  COVID      CovidVaccine    Turkey  ,turkey given over covid covid19 turkey,0.0,0.0,0
5559,True,2021-09-01 03:20:00,that rapid increase also result rapidly,  vaccinations  ,that rapid increas also result rapidli,0.0,0.0,0
5560,False,2021-09-01 03:16:29,yeah they something,  DISINFORMATION  ,yeah they someth,0.0,0.0,0
5561,False,2021-09-01 03:15:26,,  DISINFORMATION  ,,0.0,0.0,0
5562,False,2021-09-01 03:15:25,vaccine,  CovidVaccine    GetVaccinated    antivaxxers  ,vaccin,0.0,0.0,0
5563,False,2021-09-01 03:13:53,holy crap totally know this have watch yourself apparently refuse,  CovidVaccine  ,holi crap total know thi have watch yourself appar refus,-0.25,0.6333333333333333,-1
5564,False,2021-09-01 03:13:26,thing that have voter suppression there anti against,,thing that have voter suppress there anti against,0.0,0.0,0
5565,False,2021-09-01 03:10:31,monstrous adult choose covid vaccine your right decide your child should,,monstrou adult choos covid vaccin your right decid your child should,0.19285714285714284,0.4178571428571428,1
5566,False,2021-09-01 03:10:13,family fully hugely moment covid19vaccine,  CovidVaccine    COVID  Vaccine  ,famili fulli huge moment covid19vaccin,0.4000000000000001,0.9,1
5567,False,2021-09-01 03:07:26,good vaccine,  CovidVaccine    GetVaccinated    alberta  ,good vaccin,0.7,0.6000000000000001,1
5568,False,2021-09-01 03:07:24,immediate family only needing booster because match which still,,immedi famili onli need booster becaus match which still,0.0,1.0,0
5569,False,2021-09-01 03:07:13,when they threaten that they will kick army this,  CovidVaccine  ,when they threaten that they will kick armi thi,0.0,0.0,0
5570,False,2021-09-01 03:04:24,make make sense unvaccinated,  dukeuniversity    vaccinated    unvaccinated    covidvaccine    vaccines  ,make make sens unvaccin,0.0,0.0,0
5571,False,2021-09-01 03:00:25,availability 30am free dose1 dose2,  BBMP    Bengaluru    CovidVaccine    COVISHIELD  ,avail 30am free dose1 dose2,0.4,0.8,1
5572,False,2021-09-01 03:00:14,urban availability 30am free dose1,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 30am free dose1,0.2,0.4,1
5573,False,2021-09-01 03:00:04,rural availability 30am free,  RURAL    Bengaluru    CovidVaccine  ,rural avail 30am free,0.2,0.4,1
5574,False,2021-09-01 02:59:32,when haven gotten someone know sent this text they,  covidlottery    CovidVaccine  ,when haven gotten someon know sent thi text they,0.0,0.0,0
5575,False,2021-09-01 02:59:18,fact that random people twitter begging people,  CovidVaccine    WearAMask  ,fact that random peopl twitter beg peopl,-0.5,0.5,-1
5576,False,2021-09-01 02:59:13,good have home that thank helping protect,  CovidVaccine  ,good have home that thank help protect,0.7,0.6000000000000001,1
5577,False,2021-09-01 02:55:31,want responsible same want responsibility fã¼ck,,want respons same want respons fã¼ck,0.1,0.3375,1
5578,False,2021-09-01 02:54:22,moving into spring doctor refusing suppress case getting,,move into spring doctor refus suppress case get,0.0,0.0,0
5579,False,2021-09-01 02:54:20,yesterday been recently said still felt,,yesterday been recent said still felt,0.0,0.25,0
5580,False,2021-09-01 02:53:44,vaccine,  CovidVaccine    GetVaccinated  ,vaccin,0.0,0.0,0
5581,True,2021-09-01 02:53:04,daily average those being does mean will,  CovidVaccine  ,daili averag those be doe mean will,-0.15416666666666667,0.3625,-1
5582,False,2021-09-01 02:53:02,follow anti have time stupidity .,  CovidVaccine    GetVaccinated  ,follow anti have time stupid .,-0.6,1.0,-1
5583,True,2021-09-01 02:51:24,august best month mass inoculation,  CovidVaccine  ,august best month mass inocul,1.0,0.3,1
5584,False,2021-09-01 02:51:14,going stop public until point where daily,,go stop public until point where daili,0.0,0.03333333333333333,0
5585,True,2021-09-01 02:48:00,union government ensure that teaching teaching staff employed across,,union govern ensur that teach teach staff employ across,0.0,0.0,0
